_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
68ef6da8c2c5004cd4374487,,76.39,91.48,83.59,71.22,191;5;1;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521640000
68ef6d87c2c5004cd4374339,,69.2,91.24,71.6,64.81,173;1;0;0,time,30,-1,1,30,0,5.86,false,false,english,,normal,false,false,false,,1760521607000
68ef6d5fc2c5004cd437418a,,74.8,94.09,77.2,69.55,187;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521567000
68ef6d3ec2c5004cd437405e,,73.19,93.66,77.19,62.03,183;1;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521534000
68ef6d09c2c5004cd4373e6f,,78.79,96.62,81.19,63.66,197;2;0;1,time,30,-1,1,30,0,1.26,false,false,english,,normal,false,false,false,,1760521481000
68ef6ce2c2c5004cd4373cf9,,70,93.19,71.2,64.08,175;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521442000
68ef6cc0c2c5004cd4373bd4,,70.4,93.72,71.6,64.08,176;1;0;0,time,30,-1,1,30,0,19.02,false,false,english,,normal,false,false,false,,1760521408000
68ef6c84c2c5004cd437397e,,71.6,92.54,75.6,68.19,179;3;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521348000
68ef6c64c2c5004cd437386b,,69.59,91.92,71.99,59.07,174;1;0;0,time,30,-1,2,30,0,34.06,false,false,english,,normal,false,false,false,,1760521316000
68ef6c1dc2c5004cd43735eb,,65.2,90,69.2,59.6,163;3;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521245000
68ef6bfdc2c5004cd43734ad,,62,90.8,64,64.56,155;2;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521213000
68ef6bdcc2c5004cd437336e,,69.2,93.33,73.6,61.76,173;2;0;1,time,30,-1,1,30,0,15.02,false,false,english,,normal,false,false,false,,1760521180000
68ef6ba9c2c5004cd43731a5,,62.8,92.61,65.2,53.13,157;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760521129000
68ef5b32c2c5004cd4369a4a,,73.99,95.52,77.99,55.91,185;1;1;1,time,30,-1,0,30,2,0,false,false,english,,normal,false,false,false,,1760516914000
68ef5b10c2c5004cd436994c,,66.4,93.37,68.4,55.27,166;2;0;0,time,30,-1,3,30,1,20.77,false,false,english,,normal,false,false,false,,1760516880000
68ef5ab9c2c5004cd436963d,,70,95.19,71.6,58.47,175;1;0;0,time,30,-1,0,30,1,0,false,false,english,,normal,false,false,false,,1760516793000
68ef5a8ac2c5004cd436947e,,62,90.66,67.6,62.68,155;3;0;3,time,30,-1,1,30,0,4.54,false,false,english,,normal,false,false,false,,1760516746000
68ef5a38c2c5004cd4369189,,72.4,91.79,80,66.05,181;6;0;1,time,30,-1,1,30,0,7.32,false,false,english,,normal,false,false,false,,1760516664000
68ef5a0ec2c5004cd4368ffa,,62.8,95.18,62.8,58.62,157;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760516622000
68ef59eec2c5004cd4368eeb,,64.4,94.29,66,55.98,161;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760516590000
68ef59c9c2c5004cd4368d8c,,72.4,94.47,75.6,61.78,181;0;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760516553000
68ef5955c2c5004cd4368986,,63.6,92.22,66,51.97,159;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760516437000
68ef592ec2c5004cd4368812,,63.6,89.23,70.8,60.95,159;4;0;1,time,30,-1,3,30,0,61.56,false,false,english,,normal,false,false,false,,1760516398000
68ef58bec2c5004cd43683bd,,67.2,96,67.2,66.56,168;0;0;0,time,30,-1,3,30,0,29.75,false,false,english,,normal,false,false,false,,1760516286000
68ef5847c2c5004cd4367f26,,56.4,93.79,61.2,56.61,141;1;1;0,time,30,-1,2,30,0,18.97,false,false,english,,normal,false,false,false,,1760516167000
68ef5810c2c5004cd4367d2c,,60.79,92.86,62.39,59.93,152;1;0;0,time,30,-1,3,30,0,48.65,false,false,english,,normal,false,false,false,,1760516112000
68ef543ec2c5004cd4365c14,,68,94.44,68,61.29,170;0;0;0,time,30,-1,2,30,0,33.12,false,false,english,,normal,false,false,false,,1760515134000
68ef39a3c2c5004cd43572a2,,72.4,93.66,78,66.83,181;2;0;1,time,30,-1,1,30,0,7.46,false,false,english,,normal,false,false,false,,1760508323000
68ef38e6c2c5004cd4356c25,,78,94.2,78,64.84,195;0;0;0,time,30,-1,1,30,0,7.32,false,false,english,,normal,false,false,false,,1760508134000
68ef388ec2c5004cd4356939,,68,92.11,71.2,55.7,170;3;1;0,time,30,-1,1,30,0,2.68,false,false,english,,normal,false,false,false,,1760508046000
68ef3869c2c5004cd4356805,,77.6,91.74,80.8,69.87,194;2;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760508009000
68ef383bc2c5004cd4356671,,74,94.09,74,67.47,185;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507963000
68ef3819c2c5004cd4356552,,73.2,94.44,76,64.03,183;2;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507929000
68ef37d7c2c5004cd4356308,,60.4,91.26,68,57.63,151;2;1;1,time,30,-1,2,30,0,22.69,false,false,english,,normal,false,false,false,,1760507863000
68ef3788c2c5004cd4356046,,74.8,94.2,78.8,69.99,187;0;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507784000
68ef3768c2c5004cd4355f13,,76.8,96.71,84,71.75,192;2;0;1,time,30,-1,1,30,0,17.69,false,false,english,,normal,false,false,false,,1760507752000
68ef3731c2c5004cd4355d45,,67.59,91.71,71.99,57.06,169;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1760507697000
68ef370ac2c5004cd4355c0a,,59.2,86.81,62,60.11,148;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507658000
68ef36e9c2c5004cd4355b00,,72.8,94.42,75.6,64.69,182;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507625000
68ef36c9c2c5004cd43559f1,,67.6,87.19,75.6,62.3,169;8;1;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507593000
68ef369cc2c5004cd4355895,,66.79,88,70.79,63.41,167;1;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507548000
68ef367bc2c5004cd435579a,,74,92.61,74,57.6,185;0;0;0,time,30,-1,1,30,0,7.3,false,false,english,,normal,false,false,false,,1760507515000
68ef364fc2c5004cd435562a,,78.39,94.26,78.39,63.42,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507471000
68ef361cc2c5004cd435549b,,81.2,97.2,84,72.5,203;1;0;1,time,30,-1,2,30,0,26.38,false,false,english,,normal,false,false,false,,1760507420000
68ef3587c2c5004cd4354fdd,,72,95.83,72,68.86,180;0;0;0,time,30,-1,1,30,0,12.58,false,false,english,,normal,false,false,false,,1760507271000
68ef3558c2c5004cd4354e43,,70,93.19,70.8,70.9,175;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507224000
68ef3535c2c5004cd4354d1e,,66,90.32,68,62.44,165;1;0;1,time,30,-1,2,30,0,3.39,false,false,english,,normal,false,false,false,,1760507189000
68ef350ec2c5004cd4354bc6,,60.8,88.08,70.8,56.5,152;7;1;3,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507150000
68ef34edc2c5004cd4354aa6,,58.4,89.71,63.6,53.83,146;1;2;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507117000
68ef34cdc2c5004cd435497c,,65.2,89.6,77.6,68.63,163;8;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507085000
68ef34acc2c5004cd4354867,,72.4,93.03,75.99,62.23,181;3;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507052000
68ef347ec2c5004cd4354710,,64.4,85.37,77.2,68.6,161;9;3;3,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760507006000
68ef345ec2c5004cd43545f4,,77.2,95.17,79.6,70.22,193;1;0;0,time,30,-1,4,30,0,9.71,false,false,english,,normal,false,false,false,,1760506974000
68ef3423c2c5004cd4354408,,68.8,93.05,68.8,60.36,172;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760506915000
68ef3403c2c5004cd43542ed,,68.8,96.72,68.8,60.46,172;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760506883000
68ef33e2c2c5004cd43541a8,,56.79,92.5,58.79,62.41,142;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760506850000
68ef33c1c2c5004cd435408b,,76.8,94.63,76.8,69.29,192;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760506817000
68ef33a0c2c5004cd4353f62,,64.79,92.66,64.79,68.64,162;0;0;0,time,30,-1,1,30,0,3.49,false,false,english,,normal,false,false,false,,1760506784000
68ef2e09c2c5004cd4351190,,72.8,92.89,74,62.57,182;3;0;0,time,30,-1,3,30,0,18.17,false,false,english,,normal,false,false,false,,1760505353000
68ef2dd1c2c5004cd4350fbe,,76.79,94.61,76.79,65.75,192;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760505297000
68ef2dafc2c5004cd4350ea2,,79.19,96.6,79.19,69.98,198;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760505263000
68ef2d8dc2c5004cd4350d7b,,74.4,95.9,75.6,60.95,186;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760505229000
68ef2d6dc2c5004cd4350c6a,,70,93.26,72,61.59,175;1;0;0,time,30,-1,1,30,0,8.52,false,false,english,,normal,false,false,false,,1760505197000
68ef2d3bc2c5004cd4350add,,73.99,94.44,75.59,68.56,185;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760505147000
68ef2d0dc2c5004cd4350956,,71.99,95.24,71.99,67.96,180;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760505101000
68ef2cecc2c5004cd4350847,,68,93.55,70,67.91,170;1;0;1,time,30,-1,2,30,0,9.32,false,false,english,,normal,false,false,false,,1760505068000
68ef2cbec2c5004cd43506c3,,66.39,92.11,70.79,69.4,166;2;0;1,time,30,-1,1,30.01,0,2.89,false,false,english,,normal,false,false,false,,1760505022000
68ef217ac2c5004cd434aeef,,76.79,97,78.39,64.87,192;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760502138000
68ee9c76c2c5004cd4309460,,66,90.91,76.8,56.72,165;7;2;1,time,30,-1,3,30,0,9.22,false,false,english,,normal,false,false,false,,1760468086000
68ee9c47c2c5004cd4309232,,71.19,93.72,71.99,66.45,178;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760468039000
68ee9c25c2c5004cd4309090,,62.8,93.49,62.8,61,157;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760468005000
68ee9c04c2c5004cd4308ee2,,62.8,91.33,62.8,60.81,157;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760467972000
68ee9be2c2c5004cd4308d46,,51.2,91.78,53.6,61.13,128;1;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760467938000
68ee9bc0c2c5004cd4308baf,,43.2,92.74,47.6,35.77,108;1;1;1,time,30,-1,0,30,5,0,false,false,english,,normal,false,false,false,,1760467904000
68ee9b9ec2c5004cd4308a18,,70.4,95.7,70.4,66.33,176;0;0;0,time,30,-1,2,30,0,30.14,false,false,english,,normal,false,false,false,,1760467870000
68ee90fac2c5004cd42ffb64,,64,92.02,72,58.43,160;4;0;2,time,30,-1,1,30,0,8.45,false,false,english,,normal,false,false,false,,1760465146000
68ee90cfc2c5004cd42ff8eb,,68.4,94.68,72.8,64.34,171;0;2;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760465103000
68ee90a3c2c5004cd42ff67e,,74.8,95.15,80,70.22,187;2;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760465059000
68ee907cc2c5004cd42ff41e,,73.2,94.36,74,64.98,183;1;0;0,time,30,-1,4,30,1,31,false,false,english,,normal,false,false,false,,1760465020000
68ee9032c2c5004cd42fef9e,,71.2,91.04,73.6,64.66,178;4;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464946000
68ee9011c2c5004cd42feda0,,73.2,94.9,73.2,64.28,183;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464913000
68ee8ff0c2c5004cd42febc7,,64,91.21,65.6,57.49,160;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464880000
68ee8fcdc2c5004cd42fe9c9,,60.4,83.98,64,65.11,151;7;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464845000
68ee8fabc2c5004cd42fe7c6,,78.39,95.15,78.39,71.68,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464811000
68ee8f8ac2c5004cd42fe5cc,,62.79,90.29,62.79,57.1,157;0;0;0,time,30,-1,1,30,0,14.65,false,false,english,,normal,false,false,false,,1760464778000
68ee8f5ac2c5004cd42fe2f0,,58.4,92.12,62,57.33,146;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464730000
68ee8f31c2c5004cd42fe084,,64,90.66,66.4,65.45,160;3;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464689000
68ee8f0fc2c5004cd42fde59,,76.8,96.1,79.6,71.71,192;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464655000
68ee8eeec2c5004cd42fdc6a,,72.4,95.81,72.4,60.39,181;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464622000
68ee8ec5c2c5004cd42fda0c,,68.39,95.24,72.79,73.08,171;2;0;1,time,30,-1,1,30,0,19.33,false,false,english,,normal,false,false,false,,1760464581000
68ee8e89c2c5004cd42fd670,,66.4,96.02,66.4,63.79,166;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464521000
68ee8e69c2c5004cd42fd4ac,,57.2,87.72,59.6,59.22,143;2;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760464489000
68ee8e47c2c5004cd42fd296,,71.2,95.83,73.6,61.2,178;0;0;1,time,30,-1,1,30,0,17.18,false,false,english,,normal,false,false,false,,1760464455000
68ee7c31c2c5004cd42ecb8e,,67.2,95.03,68.8,62.1,168;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760459825000
68ee7c10c2c5004cd42ec984,,69.2,95.7,70.8,58.3,173;1;0;0,time,30,-1,4,30,0,35.72,false,false,english,,normal,false,false,false,,1760459792000
68ee7bc1c2c5004cd42ec4d1,,68,94.05,70,60.06,170;1;0;0,time,30,-1,3,30,0,23.92,false,false,english,,normal,false,false,false,,1760459713000
68ee7b76c2c5004cd42ec044,,69.2,95.14,69.2,67.82,173;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760459638000
68ee7b52c2c5004cd42ebe15,,70.8,93.33,73.6,62.8,177;0;1;0,time,30,-1,1,30,0,7.52,false,false,english,,normal,false,false,false,,1760459602000
68ee7b28c2c5004cd42ebb84,,70,93.81,74.4,67.15,175;1;1;1,time,30,-1,4,30,0,19.84,false,false,english,,normal,false,false,false,,1760459560000
68ee7ad5c2c5004cd42eb6a7,,64.4,91.53,71.2,61.11,161;4;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760459477000
68ee7ab2c2c5004cd42eb4ad,,69.6,91,73.6,66.17,174;2;0;0,time,30,-1,1,30,0,1.88,false,false,english,,normal,false,false,false,,1760459442000
68ee7a8ec2c5004cd42eb262,,63.2,94.08,63.2,62.92,158;0;0;0,time,30,-1,1,30,0,1.62,false,false,english,,normal,false,false,false,,1760459406000
68ee7a64c2c5004cd42eafde,,66,93.58,71.2,66.95,165;3;0;0,time,30,-1,8,30,0,62.45,false,false,english,,normal,false,false,false,,1760459364000
68ee79cac2c5004cd42ea693,,63.6,90.66,65.6,55.63,159;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760459210000
68ee79a9c2c5004cd42ea492,,63.59,89.56,66.39,64.42,159;3;1;0,time,30,-1,3,30,0,10.52,false,false,english,,normal,false,false,false,,1760459177000
68ee797bc2c5004cd42ea1f7,,69.2,91.54,75.6,61.45,173;4;1;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760459131000
68ee7955c2c5004cd42e9f97,,83.19,96.4,87.19,73.75,208;2;0;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1760459093000
68ee7931c2c5004cd42e9d50,,64.4,92.57,64.4,58.96,161;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760459057000
68ee7910c2c5004cd42e9b29,,68.4,92.82,74,63.02,171;3;0;1,time,30,-1,1,30,0,4.69,false,false,english,,normal,false,false,false,,1760459024000
68ee78dec2c5004cd42e9817,,75.2,93.72,78.4,66.26,188;3;0;0,time,30,-1,2,30,0,17.82,false,false,english,,normal,false,false,false,,1760458974000
68ee78a9c2c5004cd42e94c1,,66.4,92.15,71.2,58.97,166;2;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760458921000
68ee7885c2c5004cd42e9289,,67.6,96.63,69.2,53.82,169;0;0;1,time,30,-1,0,30,2,0,false,false,english,,normal,false,false,false,,1760458885000
68ee7854c2c5004cd42e8fb4,,60.4,96.25,62.4,64.32,151;1;0;0,time,30,-1,1,30,0,23.35,false,false,english,,normal,false,false,false,,1760458836000
68ee780bc2c5004cd42e8b67,,61.2,90.8,61.2,53.93,153;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760458763000
68ee77eac2c5004cd42e8965,,62.8,95.73,62.8,64.43,157;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760458730000
68ee77c8c2c5004cd42e8748,,74.79,97.41,74.79,70.32,187;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760458696000
68ee77a6c2c5004cd42e855a,,64.8,93.89,67.6,56.37,162;0;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760458662000
68ee7785c2c5004cd42e837e,,73.19,95.85,73.19,70.05,183;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1760458629000
68ee7764c2c5004cd42e81af,,70.4,95.68,70.4,63.25,176;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760458596000
68ee7743c2c5004cd42e7f9e,,66,92.22,66,56.37,165;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760458563000
68ee4109c2c5004cd42b7e79,,71.19,92.42,74.79,58.33,178;2;0;0,time,30,-1,6,30,0,27.63,false,false,english,,normal,false,false,false,,1760444681000
68edea34c2c5004cd4283f32,,74.4,91.3,74.4,57.48,186;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760422452000
68ede966c2c5004cd4283841,,60.39,87.91,63.59,53.65,151;0;0;2,time,30,-1,2,30.01,0,23.59,false,false,english,,normal,false,false,false,,1760422246000
68ede925c2c5004cd4283610,,68.4,92.75,68.4,62.65,171;0;0;0,time,30,-1,2,30,0,44.92,false,false,english,,normal,false,false,false,,1760422181000
68ede596c2c5004cd42817a3,,61.59,88.76,62.79,62.6,154;3;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760421270000
68ede45dc2c5004cd4280d41,,68.8,93.05,70.4,53.99,172;1;0;0,time,30,-1,1,30,0,1.51,false,false,english,,normal,false,false,false,,1760420957000
68ede42cc2c5004cd4280bb8,,54.4,87.43,63.2,60.41,136;1;3;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420908000
68ede40bc2c5004cd4280ab5,,72.4,93.94,75.2,62.78,181;1;0;1,time,30,-1,1,30,0,0.1,false,false,english,,normal,false,false,false,,1760420875000
68ede3e8c2c5004cd42809a0,,72.4,93.91,76.79,56.67,181;4;0;3,time,30,-1,0,30,2,0,false,false,english,,normal,false,false,false,,1760420840000
68ede397c2c5004cd4280721,,60.4,92.43,70.4,58.56,151;3;1;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420759000
68ede377c2c5004cd4280617,,64,90.71,66.4,64.76,160;2;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420727000
68ede353c2c5004cd428050c,,66.4,92.63,69.2,68.6,166;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420691000
68ede332c2c5004cd4280407,,72,92.86,72,55.38,180;0;0;0,time,30,-1,0,30,2,0,false,false,english,,normal,false,false,false,,1760420658000
68ede311c2c5004cd42802f3,,78.39,93.93,81.19,69.56,196;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420625000
68ede2d8c2c5004cd4280135,,61.6,88.83,61.6,46.39,154;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420568000
68ede2b6c2c5004cd4280039,,72,90,77.2,63.5,180;3;2;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420534000
68ede296c2c5004cd427ff33,,72.8,92.5,72.8,63.82,182;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420502000
68ede268c2c5004cd427fdd1,,70.4,92.65,76.8,69.06,176;4;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420456000
68ede247c2c5004cd427fcc3,,76,92.27,76,62.53,190;0;0;0,time,30,-1,1,30,0,27.76,false,false,english,,normal,false,false,false,,1760420423000
68ede1fcc2c5004cd427fa40,,66.8,89.16,73.6,65.31,167;2;1;1,time,30,-1,1,30,0,1.53,false,false,english,,normal,false,false,false,,1760420348000
68ede1d8c2c5004cd427f91b,,80.8,92,83.2,63.62,202;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420312000
68ede10cc2c5004cd427f278,,71.2,93.78,73.2,70.87,178;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420108000
68ede0dbc2c5004cd427f109,,78.79,92.38,83.19,65.5,197;2;0;3,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760420059000
68ebf924c2c5004cd4177e99,,58.4,87.89,71.6,62.58,146;8;1;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760295204000
68ebf8ffc2c5004cd4177d55,,70.8,93.3,70.8,64.13,177;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760295167000
68ebeedbc2c5004cd4172749,,60.8,90.59,61.6,57.45,152;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760292571000
68ebeb3ec2c5004cd41706eb,,73.6,92.45,78.8,63.85,184;0;2;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760291646000
68ebeab6c2c5004cd4170222,,77.6,94.31,80.4,68.53,194;0;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760291510000
68ebea8fc2c5004cd41700cf,,62,88.65,64.8,61.4,155;0;1;0,time,30,-1,1,30,0,10.7,false,false,english,,normal,false,false,false,,1760291471000
68ebea63c2c5004cd416ff5a,,54.39,85.71,57.99,51.16,136;0;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760291427000
68ebe9f4c2c5004cd416fb49,,57.2,89.82,60.8,63.88,143;0;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760291316000
68ebe9d3c2c5004cd416f9fb,,54.8,85.98,57.2,51.75,137;3;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760291283000
68ebe744c2c5004cd416e33b,,61.6,82.55,89.6,65.58,154;16;6;3,time,30,-1,1,30,0,21.64,false,false,english,,normal,false,false,false,,1760290627000
68ebe6eec2c5004cd416e044,,81.2,90.65,96,68.45,203;10;1;3,time,30,-1,1,30,0,9.76,false,false,english,,normal,false,false,false,,1760290542000
68ebe6a3c2c5004cd416dd98,,70,92.11,70,61.48,175;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760290467000
68ebe683c2c5004cd416dc9e,,59.2,84.7,61.6,57.42,148;3;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760290435000
68ebe662c2c5004cd416db5a,,65.2,89.6,72.4,62.65,163;0;0;3,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760290402000
68ebe62cc2c5004cd416d95d,,68,89.64,68,65.79,170;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760290348000
68ebe60cc2c5004cd416d835,,72.8,89.37,75.19,63.86,182;2;1;0,time,30,-1,2,30,0,17.1,false,false,english,,normal,false,false,false,,1760290316000
68ebe59ac2c5004cd416d3db,,68.4,92.42,72.8,54.17,171;1;1;1,time,30,-1,0,30,1,0,false,false,english,,normal,false,false,false,,1760290202000
68ebe579c2c5004cd416d2a0,,70.4,90.15,72.8,63.88,176;0;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760290169000
68ebe558c2c5004cd416d165,,69.19,91.5,72.39,65.95,173;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1760290136000
68ebe536c2c5004cd416d04f,,70.8,88.26,78.4,61.64,177;5;2;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760290102000
68ebe514c2c5004cd416cef8,,76,91.04,78.4,64.6,190;3;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760290068000
68ebe4f3c2c5004cd416cdbd,,67.2,88.94,70,57.84,168;2;1;0,time,30,-1,1,30,0,2.71,false,false,english,,normal,false,false,false,,1760290035000
68ebe4cfc2c5004cd416cc6c,,64,86.91,67.2,61.65,160;2;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760289999000
68ebe4afc2c5004cd416cb2d,,59.6,89.2,62.8,53.96,149;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760289967000
68ebe48dc2c5004cd416ca01,,65.6,88.44,72,63.81,164;1;1;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760289933000
68ebe45dc2c5004cd416c83e,,65.6,91.94,68.8,65.32,164;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760289885000
68ebe43dc2c5004cd416c71a,,70,92.67,70,65.01,175;0;0;0,time,30,-1,1,30,0,10.91,false,false,english,,normal,false,false,false,,1760289853000
68ebe40fc2c5004cd416c574,,65.59,95.93,65.59,60.26,164;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1760289807000
68ebd5e8c2c5004cd4163268,,64.8,90.53,72.4,63.25,162;8;0;3,time,30,-1,1,30,0,30,false,false,english,,normal,false,false,false,,1760286184000
